,index,Position,Track Name,Artist,Streams,URL,date
1886,86,87,ถามหน่อย,VARINZ,39004,https://open.spotify.com/track/3i1rSzXFJpSiEu0zZiEmpD,2019-03-10
1887,87,88,LOVE SCENARIO,iKON,39001,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k,2019-03-10
1888,88,89,ไม่อยู่ในชีวิตแต่อยู่ในหัวใจ,Lula,38759,https://open.spotify.com/track/1psb8glAxDb4DYAwnOWzm3,2019-03-10
1889,89,90,คืนข้างแรม,Bedroom Audio,38746,https://open.spotify.com/track/5TiVdDU4FD9ZwGJ0iu3tYI,2019-03-10
1890,90,91,Girls Like You (feat. Cardi B),Maroon 5,38705,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-03-10
1891,91,92,Blue Orangeade,TOMORROW X TOGETHER,38075,https://open.spotify.com/track/7C31PdvTuSvEFqn2sKISsX,2019-03-10
1892,92,93,Big Plans,Why Don't We,37818,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq,2019-03-10
1893,93,94,ความเงียบดังที่สุด,Getsunova,37627,https://open.spotify.com/track/49o9ToewyZywgB5KlaB3WN,2019-03-10
1894,94,95,คนชั่ว 2018,The Parkinson,37385,https://open.spotify.com/track/7ei0VnJbGojtdCDCp2Mow1,2019-03-10
1895,95,96,Gotta Go,CHUNG HA,36704,https://open.spotify.com/track/0xq4ZTcmwBfkPGo4RRKmMe,2019-03-10
1896,96,97,365,Zedd,36598,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d,2019-03-10
1897,97,98,Shallow,Lady Gaga,36271,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-03-10
1898,98,99,พบกันใหม่,Polycat,35272,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI,2019-03-10
1899,99,100,Perfect,Ed Sheeran,34754,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019-03-10
1900,100,101,Don't Call Me Up,Mabel,34605,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019-03-10
1901,101,102,พอ,Atom Chanakan,34266,https://open.spotify.com/track/72KOmS4Af9IEFsT87TK1VQ,2019-03-10
1902,102,103,Kiss and Make Up,Dua Lipa,34229,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019-03-10
1903,103,104,Eastside (with Halsey & Khalid),benny blanco,34208,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-03-10
1904,104,105,เวลาเธอยิ้ม,Polycat,34181,https://open.spotify.com/track/06DPpk0hUJEgpzl5cuWNI6,2019-03-10
1905,105,106,พอจะรู้,MEYOU,34115,https://open.spotify.com/track/4p4SOBQ0fxHYluEcba6Xrq,2019-03-10
1906,106,107,Better Now,Post Malone,34084,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-03-10
1907,107,108,Cat & Dog,TOMORROW X TOGETHER,33158,https://open.spotify.com/track/5cadLqAgl7Y9zX3lRWdsPK,2019-03-10
1908,108,109,ฉันยังเก็บไว้,Whal & Dolph,33047,https://open.spotify.com/track/5baGsQBa1IGlf1x0BqiPQ5,2019-03-10
1909,109,110,BBIBBI,IU,32711,https://open.spotify.com/track/4as4XEOR03oGm1STUKl6pa,2019-03-10
1910,110,111,Our Summer,TOMORROW X TOGETHER,32686,https://open.spotify.com/track/3qbHA5vvQj249vmnhcTxQV,2019-03-10
1911,111,112,Better,Khalid,32600,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-03-10
1912,112,113,เพื่อนไม่จริง,Polycat,31916,https://open.spotify.com/track/05WHgjtWx32x40VmFkLnOd,2019-03-10
1913,113,114,เฉียบ,P-Hot,31893,https://open.spotify.com/track/5N5pLrPxTmGtf2KczjIa81,2019-03-10
1914,114,115,No Sleep (feat. Bonn),Martin Garrix,31173,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B,2019-03-10
1915,115,116,Noir 누아르,SUNMI,30898,https://open.spotify.com/track/4yJ6CHGtEjUnMsZ4IMqReH,2019-03-10
1916,116,117,Too Good At Goodbyes,Sam Smith,30655,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019-03-10
1917,117,118,Saturday Nights,Khalid,30144,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-03-10
1918,118,119,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,29956,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-03-10
1919,119,120,Bad Boy,Red Velvet,29564,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc,2019-03-10
1920,120,121,BOOMBAYAH - KR Ver.,BLACKPINK,29518,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt,2019-03-10
1921,121,122,Smoke,Violette Wautier,29495,https://open.spotify.com/track/4QWno5VXD5LMpoQQlNrJNQ,2019-03-10
1922,122,123,YES or YES,TWICE,29440,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP,2019-03-10
1923,123,124,Sweet but Psycho,Ava Max,29366,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-03-10
1924,124,125,Let Me Down Slowly,Alec Benjamin,29272,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019-03-10
1925,125,126,FOCUS ON ME,Jus2,29268,https://open.spotify.com/track/1JQPZKIXKU3wdOSjk2ILgM,2019-03-10
1926,126,127,ช้ำคือเรา - Version สมอารมณ์,สมอารมณ์,29159,https://open.spotify.com/track/2RDD7HPe72Le3jkqR7Kt8f,2019-03-10
1927,127,128,Love Someone,Lukas Graham,29033,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-03-10
1928,128,129,FAKE LOVE,BTS,28813,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,2019-03-10
1929,129,130,ภูเขาบังเส้นผม (Hide you) feat. TWOPEE,Stamp,28781,https://open.spotify.com/track/5kHLmBd3GTMIFhWdD3berA,2019-03-10
1930,130,131,PLAYING WITH FIRE - KR Ver.,BLACKPINK,28605,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy,2019-03-10
1931,131,132,San Francisco Street,Sun Rai,28601,https://open.spotify.com/track/5pjWzUc1tVcewUTdDJd6Ce,2019-03-10
1932,132,133,เป็นทุกอย่าง,Room 39,28437,https://open.spotify.com/track/0lQWN4uo1PCdzrxEZJM95P,2019-03-10
1933,133,134,แค่เพียงบอก,Rooftop,28323,https://open.spotify.com/track/77mQekDNA5UQUL0w0bHriI,2019-03-10
1934,134,135,4:00,The Toys,28215,https://open.spotify.com/track/1PGNDa8dIRkOQ6VLvNHRdw,2019-03-10
1935,135,136,รอยยิ้ม,SCRUBB,28172,https://open.spotify.com/track/6ezEwX2eZRZlioqYaUPOKX,2019-03-10
1936,136,137,bury a friend,Billie Eilish,28142,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019-03-10
1937,137,138,Young Dumb & Broke,Khalid,27971,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2019-03-10
1938,138,139,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,27901,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4,2019-03-10
1939,139,140,หมายความว่าอะไร,MEAN,27794,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7,2019-03-10
1940,140,141,PLEASE,Atom Chanakan,27717,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x,2019-03-10
1941,141,142,Lost In Japan,Shawn Mendes,27693,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019-03-10
1942,142,143,แค่เพียงฉัน(ที่ไม่ลืม),Earth Patravee,27691,https://open.spotify.com/track/1SCRT8WbB4TdiXwvtzMnpL,2019-03-10
1943,143,144,คิดมาก - เพลงประกอบภาพยนตร์ Friend Zone ระวัง..สิ้นสุดทางเพื่อน,Namfon Indee,27550,https://open.spotify.com/track/6YVDFHYt2YSkdkbAeqnAeH,2019-03-10
1944,144,145,TWIT,Hwa Sa,27448,https://open.spotify.com/track/6qyz1KOlGJsKYJ4ZsRmRSD,2019-03-10
1945,145,146,Photograph,Ed Sheeran,27129,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019-03-10
1946,146,147,Tempo,EXO,27059,https://open.spotify.com/track/3RqZIrpndez8Iu5J5BsmnV,2019-03-10
1947,147,148,ติดตลก,Oat Pramote,27002,https://open.spotify.com/track/6YYcwUa7auypfzwUZoNEGY,2019-03-10
1948,148,149,ยังไม่รู้,Better Weather,26916,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c,2019-03-10
1949,149,150,คนที่ไม่ใช่,O-Pavee,26605,https://open.spotify.com/track/76rs0Apd4Ct5LwJm8pB6r1,2019-03-10
1950,150,151,อย่าพูดเลย (feat. Lazyloxy),นายนะ,26559,https://open.spotify.com/track/2GzwZ7XALVsjFQdqT2cbEN,2019-03-10
1951,151,152,Say You Won't Let Go,James Arthur,26526,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019-03-10
1952,152,153,ฝืนตัวเองไม่เป็น,Non Tanon,25930,https://open.spotify.com/track/5AwQir16Hh3nHBLyGuhTjU,2019-03-10
1953,153,154,มนต์รักนักแร็พ,FIIXD,25587,https://open.spotify.com/track/4VgS7TMARnwt3ln9c4ZFle,2019-03-10
1954,154,155,Malibu Nights,LANY,25419,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-03-10
1955,155,156,no tears left to cry,Ariana Grande,25060,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019-03-10
1956,156,157,Honesty,Pink Sweat$,25033,https://open.spotify.com/track/5dXI2NV7X2c4anyLFbQdEX,2019-03-10
1957,157,158,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,24903,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk,2019-03-10
1958,158,159,Beautiful (feat. Camila Cabello),Bazzi,24833,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019-03-10
1959,159,160,Con Calma,Daddy Yankee,24806,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-03-10
1960,160,161,MIDDLE CHILD,J. Cole,24658,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019-03-10
1961,161,162,This Feeling,The Chainsmokers,24583,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019-03-10
1962,162,163,In My Blood,Shawn Mendes,24334,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,2019-03-10
1963,163,164,What is Love?,TWICE,24287,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX,2019-03-10
1964,164,165,Nap of a star,TOMORROW X TOGETHER,24274,https://open.spotify.com/track/6JxNli46YwzPdPiHnEQUeC,2019-03-10
1965,165,166,Nights Like This (feat. Ty Dolla $ign),Kehlani,24193,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,2019-03-10
1966,166,167,Status,Chilling Sunday,23962,https://open.spotify.com/track/0GTCONVjK4xrB0ZPT1CCNz,2019-03-10
1967,167,168,Shape of You,Ed Sheeran,23885,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019-03-10
1968,168,169,เป็นอดีต,MEAN,23852,https://open.spotify.com/track/6OJ10ZEgo5ZyBHZE72eD7x,2019-03-10
1969,169,170,Psycho (feat. Ty Dolla $ign),Post Malone,23813,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019-03-10
1970,170,171,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,23803,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2019-03-10
1971,171,172,Happier,Ed Sheeran,23758,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2019-03-10
1972,172,173,FRIENDS,Marshmello,23692,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2019-03-10
1973,173,174,รักเมียที่สุดในโลก,Illslick,23383,https://open.spotify.com/track/5qeBPsfkqPWV8sytZL70k2,2019-03-10
1974,174,175,Really,BLACKPINK,23326,https://open.spotify.com/track/5qA5DAR5xTjQUGrl0eBbmR,2019-03-10
1975,175,176,Closer,The Chainsmokers,23163,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019-03-10
1976,176,177,ไม่น่าเจอเลย (shouldn't),NINE BY NINE,23120,https://open.spotify.com/track/70RhOJPbnEB0VTvsq1NbU0,2019-03-10
1977,177,178,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,23117,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-03-10
1978,178,179,มันเป็นใคร,Polycat,22985,https://open.spotify.com/track/4PXdOchDL7aUZghQobIlhX,2019-03-10
1979,179,180,ลืมไปก่อน,Buddha Bless,22912,https://open.spotify.com/track/4FqihJCXbisi7QYobU7ff6,2019-03-10
1980,180,181,เจ็บจนไม่เข้าใจ,PORTRAIT,22794,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa,2019-03-10
1981,181,182,RBB (Really Bad Boy),Red Velvet,22766,https://open.spotify.com/track/006LuHbY5Tt9dhbdSOnVq6,2019-03-10
1982,182,183,lovely,Billie Eilish,22622,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019-03-10
1983,183,184,ปฏิเสธเวลา,MuchMellow,22548,https://open.spotify.com/track/4X3iKvgA1qks0gsZ5Po2Hw,2019-03-10
1984,184,185,Bohemian Rhapsody - Remastered 2011,Queen,22528,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-03-10
1985,185,186,ถ้าเธอต้องเลือก,Illslick,22445,https://open.spotify.com/track/5Of65kRDivh4UHG3SG5Iad,2019-03-10
1986,186,187,หน่วง,Room 39,22406,https://open.spotify.com/track/1DwuRmCQZ3YHfUrZZUJHcu,2019-03-10
1987,187,188,รู้ทั้งรู้,OG-ANIC,22406,https://open.spotify.com/track/0KnDJSGxu03x8idlKLKKki,2019-03-10
1988,188,189,Fast,Juice WRLD,22338,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ,2019-03-10
1989,189,190,Where Were You In The Morning?,Shawn Mendes,22168,https://open.spotify.com/track/376Gg7Oxo5C5jUWDWpVXeI,2019-03-10
1990,190,191,ยอม...ปล่อย,CYANIDE,22118,https://open.spotify.com/track/6ilPvEFcvuE8306ytmzSi9,2019-03-10
1991,191,192,Rise (feat. IZ*ONE),Jonas Blue,21976,https://open.spotify.com/track/0lUnmLWLK90SfLUguJu0vB,2019-03-10
1992,192,193,ถ้าฉันหายไป(Skyline),Earth Patravee,21904,https://open.spotify.com/track/0goff2JabkZTEq1yKeyoM8,2019-03-10
1993,193,194,Simon Says,NCT 127,21848,https://open.spotify.com/track/1zedfw5iu7XzKJT8CupEIP,2019-03-10
1994,194,195,ขี้หึง,Silly Fools,21843,https://open.spotify.com/track/3S7oRCNWJkMNkqLMr88hpo,2019-03-10
1995,195,196,Attention,Charlie Puth,21817,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50,2019-03-10
1996,196,197,Fallin' All In You,Shawn Mendes,21805,https://open.spotify.com/track/5EYBryPOgIEPB7r5QIy6eG,2019-03-10
1997,197,198,Easy,Mac Ayres,21774,https://open.spotify.com/track/58dSdjfEYNSxte1aNVxuNf,2019-03-10
1998,198,199,Thru These Tears,LANY,21768,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk,2019-03-10
1999,199,200,Havana (feat. Young Thug),Camila Cabello,21610,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019-03-10
2000,0,1,ธารารัตน์,YOUNGOHM,290785,https://open.spotify.com/track/3BK6m6yU8BAW5z71FnU3nu,2019-03-17
2001,1,2,มีแค่เรา,F.HERO,200651,https://open.spotify.com/track/7b9aHUDuKbMztMZQ90I7CY,2019-03-17
2002,2,3,พูดไม่ออก,The Toys,165309,https://open.spotify.com/track/36QNwsq4EpOdS3E4WEJphO,2019-03-17
2003,3,4,ดีใจด้วยนะ(Glad),Ink Waruntorn,160443,https://open.spotify.com/track/0rvNW2zfoFqdz7jHw3VqSQ,2019-03-17
2004,4,5,ซ่อนกลิ่น,Palmy,154797,https://open.spotify.com/track/7woh2lJvyILYxSQ1kXTI3d,2019-03-17
2005,5,6,7 rings,Ariana Grande,150668,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-03-17
2006,6,7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,146728,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-03-17
2007,7,8,เสือสิ้นลาย,F.HERO,141014,https://open.spotify.com/track/42pEFPN6KrUydf2ufdampZ,2019-03-17
2008,8,9,ลาลาลอย (100%),The Toys,132507,https://open.spotify.com/track/3f3L2MP4oniV1bmSxGbcW4,2019-03-17
2009,9,10,นอกจากชื่อฉัน,ACTART,129416,https://open.spotify.com/track/3nQlPsRsO4mEqVaiqErCLO,2019-03-17
2010,10,11,อาวรณ์,Polycat,124818,https://open.spotify.com/track/2USX969yFQ250hBULh6Ope,2019-03-17
2011,11,12,เมื่อคืน,Season Five,124034,https://open.spotify.com/track/0OBPjif46Jbz7c4xIqiBEw,2019-03-17
2012,12,13,ดูไว้,YOUNGOHM,122213,https://open.spotify.com/track/1aHxAPhylGcp9MjomzD6fN,2019-03-17
2013,13,14,SOLO,JENNIE,119602,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-03-17
2014,14,15,ดูดี,Polycat,118914,https://open.spotify.com/track/4afuOwuWWRoS8HEw1cyVUZ,2019-03-17
2015,15,16,i'm so tired...,Lauv,118860,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-03-17
2016,16,17,Talk,Khalid,111990,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019-03-17
2017,17,18,ฝากไว้กับดาว,Whal & Dolph,108271,https://open.spotify.com/track/5PMJyQr4nI8L78r6TXumeU,2019-03-17
2018,18,19,คิดถึง,Palmy,106066,https://open.spotify.com/track/39TrXFs2mDHCPlGpfTrOX3,2019-03-17
2019,19,20,เป็นไรไหม?,OG-ANIC,103641,https://open.spotify.com/track/09Mn2O6dtMLCKdeD0BtLdO,2019-03-17
2020,20,21,เขาไปแล้ว (feat. อาม ชุติมา),Wonderframe,103231,https://open.spotify.com/track/4RBXshVW8KbLPri1Tf00A8,2019-03-17
2021,21,22,หลอก,NICECNX,101493,https://open.spotify.com/track/6XQ71HC6xxRbVZZD6Bodju,2019-03-17
2022,22,23,달라달라 (DALLA DALLA),ITZY,100603,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT,2019-03-17
2023,23,24,มีเธอทุกวันก็โอนิ,The Toys,100256,https://open.spotify.com/track/3seGmbdxubyOV7rAnUYAWh,2019-03-17
2024,24,25,มีผลต่อหัวใจ,Non Tanon,98491,https://open.spotify.com/track/5lxItfla07vroV2vuGwe75,2019-03-17
2025,25,26,ภาพจำ,Pop Pongkool,96738,https://open.spotify.com/track/4YRpjJaJpiI36HM36Dn5lS,2019-03-17
2026,26,27,"thank u, next",Ariana Grande,96561,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-03-17
2027,27,28,อยากมีเเฟนเเล้ว feat. Lazyloxy,Lipta,89879,https://open.spotify.com/track/5EnkQKL8MNjxccKXy6g24g,2019-03-17
2028,28,29,หมอกร้าย feat. Fongbeer and Kob the X factor,Lipta,87942,https://open.spotify.com/track/0EYgFMIXhjcFgX6xe2NY9v,2019-03-17
2029,29,30,ผู้โชคดี,NINE BY NINE,86952,https://open.spotify.com/track/34f8X9ZMMgqdjD17VuPfpz,2019-03-17
2030,30,31,แบกไม่ไหว,UrboyTJ,86538,https://open.spotify.com/track/2S3r0O3Dkgf797IguE4DeY,2019-03-17
2031,31,32,Sucker,Jonas Brothers,85977,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019-03-17
2032,32,33,"break up with your girlfriend, i'm bored",Ariana Grande,85242,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-03-17
2033,33,34,เท เท เท x P-Hot,Oat Pramote,84606,https://open.spotify.com/track/5FORmH2lmOewM6RbC17wJl,2019-03-17
2034,34,35,รักมือสอง,Bedroom Audio,83453,https://open.spotify.com/track/6SrJGBmuQGR8SKpPqHfXz4,2019-03-17
2035,35,36,LET U GO,BNK48,83123,https://open.spotify.com/track/1vbbQJy9meEiYDUq9g5gor,2019-03-17
2036,36,37,Dancing With A Stranger (with Normani),Sam Smith,81768,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-03-17
2037,37,38,ไม่มีเหตุผล (feat. นายนะ),MARINA,81010,https://open.spotify.com/track/3JrekkAlDuRg0iRBwVUTBy,2019-03-17
2038,38,39,เจ็บน้อยที่สุด,Zeal,79433,https://open.spotify.com/track/2YIgU8Tq4tovJ3T2Qw6Ewh,2019-03-17
2039,39,40,Here With Me,Marshmello,75727,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-03-17
2040,40,41,CROWN,TOMORROW X TOGETHER,73781,https://open.spotify.com/track/32h6yQGn4oAhZ0HRsTMX26,2019-03-17
2041,41,42,ตัวท๊อปเท่านั้น (feat. นะ Polycat),อุ๋ย บุดดาเบลส,72915,https://open.spotify.com/track/7mqXj5nnR97pAF9ERNHXtb,2019-03-17
2042,42,43,รอสายคนโสด (THE RAPISODE),OG-ANIC,72606,https://open.spotify.com/track/1m3H2GKv7KYWotKif65JEI,2019-03-17
2043,43,44,Please Me,Cardi B,72578,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,2019-03-17
2044,44,45,My Bad,Khalid,70471,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5,2019-03-17
2045,45,46,ไม่ไหวบอกไหว,Boy Peacemaker,70131,https://open.spotify.com/track/31zkfF9LTPEbnwdaz6MERy,2019-03-17
2046,46,47,หลังจากฉันตาย,Illslick,67997,https://open.spotify.com/track/1qDWMtyHiacpb7sQf90hlb,2019-03-17
2047,47,48,comethru,Jeremy Zucker,67605,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-03-17
2048,48,49,ถามหน่อย,VARINZ,67286,https://open.spotify.com/track/3i1rSzXFJpSiEu0zZiEmpD,2019-03-17
2049,49,50,คำตอบ,Safeplanet,64985,https://open.spotify.com/track/0zEb36zrMAhdM851DxG1Oy,2019-03-17
2050,50,51,ความรักกำลังก่อตัว,Non Tanon,64539,https://open.spotify.com/track/4EgdU9qfAfHC8ZsGd7dnac,2019-03-17
2051,51,52,ไปเถอะ,The Parkinson,62105,https://open.spotify.com/track/12bFmsrqe5XmBN2iDyFHNz,2019-03-17
2052,52,53,Happier,Marshmello,61612,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-03-17
2053,53,54,กอดความเจ็บช้ำ,Safeplanet,61109,https://open.spotify.com/track/2k9AOePfi6wDRhzUnSVCy4,2019-03-17
2054,54,55,Senorita,(G)I-DLE,59918,https://open.spotify.com/track/0q6boCcLaWYPIy2vOsksFg,2019-03-17
2055,55,56,ได้ข่าว (Breaking News) feat. CDGUNTEE,Lipta,59504,https://open.spotify.com/track/4L11CrTUriutTRRjWKPdJm,2019-03-17
2056,56,57,TMRW,Lazyloxy,59493,https://open.spotify.com/track/7ft1JAnJ3VUEAB2HGaLKP8,2019-03-17
2057,57,58,Day 1 ◑,HONNE,58611,https://open.spotify.com/track/6ZzYETKetIfNUsZUb23jgG,2019-03-17
2058,58,59,อย่ายิ้ม,CYANIDE,57716,https://open.spotify.com/track/6kDDOFq6m3woOS0s8jPJEu,2019-03-17
2059,59,60,DDU-DU DDU-DU,BLACKPINK,57313,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw,2019-03-17
2060,60,61,รักเลยได้มั้ย? feat. SYPS,TOR Saksit,54503,https://open.spotify.com/track/77xNwVJebbY9dzptd13YjT,2019-03-17
2061,61,62,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,53282,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,2019-03-17
