,Position,Track Name,Artist,Streams,date,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
14499,100,เข้ากันดี,SCRUBB,73351,2020-05-24,0.806,0.0629,126.031,0.0427,0.708,0.0,4,0.778,7,231440,-4.155,0.82,1
14500,101,Roses - Imanbek Remix,SAINt JHN,72952,2020-05-24,0.724,0.353,121.975,0.0495,0.0167,0.0107,4,0.77,8,176840,-5.484,0.898,1
14501,102,Boy With Luv (feat. Halsey),BTS,72538,2020-05-24,0.862,0.192,119.991,0.0965,0.0923,0.0,4,0.645,11,229773,-4.757,0.798,0
14502,103,ผ่านตา (Everyday),Three Man Down,71388,2020-05-24,0.898,0.452,104.021,0.0293,0.354,0.0232,4,0.559,0,201500,-5.043,0.822,1
14503,104,THE SCOTTS,THE SCOTTS,70492,2020-05-24,0.537,0.157,129.979,0.0514,0.233,0.0,4,0.716,0,165978,-7.648,0.28,0
14504,105,Can't You See Me?,TOMORROW X TOGETHER,69906,2020-05-24,0.818,0.205,139.925,0.0771,0.0584,0.0,4,0.59,9,201445,-2.988,0.664,0
14505,106,ใจเดียว,Whal & Dolph,69672,2020-05-24,0.736,0.115,117.068,0.0316,0.0577,0.00243,4,0.602,1,229250,-6.23,0.71,0
14506,107,Boss Bitch,Doja Cat,69420,2020-05-24,0.955,0.202,125.989,0.222,0.127,0.0,4,0.707,10,134240,-4.593,0.575,0
14507,108,I Love You 3000,Stephanie Poetri,68103,2020-05-24,0.382,0.393,90.099,0.0396,0.911,0.0,4,0.648,6,209734,-7.85,0.408,1
14508,109,ไม่มีเหตุผล (feat. นายนะ),MARINA,67918,2020-05-24,0.52,0.0923,143.965,0.141,0.364,0.0,4,0.828,6,244583,-6.852,0.453,1
14509,110,ดาว,Pause,67604,2020-05-24,0.245,0.103,74.361,0.0275,0.829,0.0205,4,0.468,1,272520,-9.323,0.0833,1
14510,111,What do you think?,Agust D,66748,2020-05-24,0.725,0.0793,118.994,0.084,0.149,0.0,4,0.739,1,182172,-5.741,0.136,1
14511,112,2 soon,keshi,66719,2020-05-24,0.663,0.322,174.032,0.0375,0.146,0.0,4,0.517,6,206512,-6.688,0.146,0
14512,113,Tonight (I Wish I Was Your Boy),The 1975,66197,2020-05-24,0.444,0.214,172.108,0.0522,0.123,1.67e-05,4,0.496,7,247265,-7.231,0.282,1
14513,114,อย่าเสียใจคนเดียว ost. HORMONES 3 THE FINAL SEASON,Better Weather,66018,2020-05-24,0.529,0.0472,103.231,0.0261,0.00174,7.73e-05,4,0.558,8,223456,-10.271,0.446,1
14514,115,เดคิสุงิ,Wan Thanakrit,65252,2020-05-24,0.614,0.524,75.114,0.0331,0.106,1.08e-05,4,0.541,7,246500,-6.095,0.357,1
14515,116,Dance Monkey,Tones And I,64811,2020-05-24,0.593,0.17,98.078,0.0988,0.688,0.000161,4,0.825,6,209755,-6.401,0.54,0
14516,117,Guys,The 1975,64604,2020-05-24,0.589,0.219,203.75,0.0297,0.00277,0.00188,4,0.381,6,269929,-8.217,0.423,1
14517,118,Moonlight,Agust D,64262,2020-05-24,0.729,0.059,97.057,0.225,0.273,0.0,4,0.689,7,163016,-5.801,0.773,1
14518,119,ร W8,Gene Kasidit,63925,2020-05-24,0.848,0.0991,160.012,0.0296,0.137,0.0,4,0.473,4,252000,-4.061,0.396,1
14519,120,Like That (feat. Gucci Mane),Doja Cat,63256,2020-05-24,0.499,0.0967,106.043,0.18,0.24,0.0,4,0.879,4,163173,-6.027,0.405,0
14520,121,Feel Special,TWICE,63126,2020-05-24,0.959,0.107,128.983,0.0603,0.0296,0.00188,4,0.709,1,206867,-1.339,0.644,1
14521,122,People,Agust D,62751,2020-05-24,0.682,0.118,120.008,0.0371,0.0616,0.0,4,0.76,1,197001,-6.441,0.372,1
14522,123,กอดความเจ็บช้ำ,Safeplanet,61835,2020-05-24,0.834,0.146,183.967,0.0349,0.323,0.0,4,0.404,1,246125,-5.642,0.413,1
14523,124,กลัว (18th edited),SCRUBB,61619,2020-05-24,0.52,0.115,95.969,0.0327,0.35,0.00844,4,0.838,0,287875,-5.587,0.647,1
14524,125,Strange,Agust D,60978,2020-05-24,0.662,0.157,90.008,0.203,0.00236,0.0,4,0.627,7,196529,-8.121,0.207,1
14525,126,How To Love (feat. GRAY),ALLY,60689,2020-05-24,0.825,0.0627,102.024,0.0645,0.604,0.0,4,0.709,1,201800,-2.241,0.813,1
14526,127,ติดกับ - เพลงประกอบซีรีส์ เพราะเราคู่กัน,Max Jenmana,60060,2020-05-24,0.604,0.0932,117.977,0.0734,0.21,1.78e-05,4,0.728,7,212034,-7.712,0.923,1
14527,128,28,Agust D,60020,2020-05-24,0.645,0.121,119.934,0.0513,0.0897,0.0,4,0.679,9,133673,-7.107,0.349,0
14528,129,ดวงใจ,Palmy,59321,2020-05-24,0.661,0.176,90.015,0.0453,0.277,0.00022,4,0.681,8,207705,-6.23,0.393,1
14529,130,My Favourite Clothes,RINI,59035,2020-05-24,0.339,0.0838,119.924,0.144,0.482,1.36e-05,4,0.746,2,257000,-9.041,0.291,1
14530,131,เรา,Cocktail,58904,2020-05-24,0.403,0.0895,120.041,0.0297,0.618,0.0745,4,0.496,6,306104,-11.306,0.433,1
14531,132,ยิ้ม,Instinct,58864,2020-05-24,0.755,0.258,102.081,0.0283,0.185,2.87e-06,4,0.607,4,271672,-5.121,0.519,1
14532,133,ไม่รู้ทำไม,Whal & Dolph,58631,2020-05-24,0.679,0.273,110.03,0.0273,0.0504,0.000134,4,0.622,7,289750,-6.537,0.832,1
14533,134,Paris in the Rain,Lauv,58610,2020-05-24,0.408,0.394,76.309,0.0524,0.771,7.88e-06,4,0.426,3,204712,-9.419,0.528,1
14534,135,lowkey,NIKI,58080,2020-05-24,0.494,0.0869,117.901,0.0559,0.432,0.0,4,0.752,0,171356,-8.18,0.227,1
14535,136,หมอก,COLORPiTCH,57341,2020-05-24,0.796,0.336,140.005,0.0476,0.0746,0.0,4,0.799,7,224000,-6.749,0.451,1
14536,137,พบกันใหม่,Polycat,57276,2020-05-24,0.807,0.109,88.991,0.0375,0.312,0.000325,4,0.664,0,314000,-5.542,0.593,1
14537,138,ไกล,Musketeers,56309,2020-05-24,0.66,0.141,96.036,0.0289,0.544,4.09e-06,3,0.388,8,273493,-6.303,0.655,1
14538,139,Day 1 ◑,HONNE,56206,2020-05-24,0.581,0.257,94.555,0.0881,0.21,0.000708,4,0.503,6,233601,-7.007,0.633,1
14539,140,"she likes spring, I prefer winter",slchld,56107,2020-05-24,0.66,0.264,78.29,0.0674,0.552,0.0,4,0.326,9,207436,-6.68,0.471,1
14540,141,Party Girl,StaySolidRocky,55881,2020-05-24,0.431,0.0996,130.022,0.0622,0.749,0.0,4,0.728,6,147800,-9.966,0.629,0
14541,142,2002,Anne-Marie,55864,2020-05-24,0.683,0.137,96.133,0.117,0.0372,0.0,4,0.697,1,186987,-2.881,0.603,0
14542,143,เพื่อนไม่จริง,Polycat,55757,2020-05-24,0.726,0.0459,116.985,0.0339,0.159,0.0,4,0.676,11,274000,-4.953,0.734,0
14543,144,I.F.L.Y.,Bazzi,55721,2020-05-24,0.519,0.13,104.954,0.0385,0.379,0.0,4,0.812,2,165714,-4.823,0.554,1
14544,145,"10,000 Hours (with Justin Bieber)",Dan + Shay,55716,2020-05-24,0.63,0.111,89.991,0.0259,0.153,0.0,4,0.654,10,167693,-4.644,0.43,1
14545,146,เพื่อน,Polycat,55257,2020-05-24,0.739,0.0986,78.995,0.0318,0.555,0.0,4,0.539,10,229367,-4.543,0.848,1
14546,147,Dear my friend (feat. Kim Jong Wan of NELL),Agust D,55118,2020-05-24,0.735,0.0571,148.026,0.0638,0.0181,8.54e-06,4,0.56,0,292079,-6.344,0.27,1
14547,148,รักแรกพบ,Tattoo Colour,54952,2020-05-24,0.498,0.063,127.894,0.0304,0.308,1.78e-06,3,0.497,4,260267,-6.109,0.408,1
14548,149,i'm so tired...,Lauv,54882,2020-05-24,0.733,0.242,102.211,0.203,0.176,0.0,4,0.599,11,162583,-7.058,0.534,1
14549,150,Burn It,Agust D,54717,2020-05-24,0.776,0.272,114.044,0.0493,0.012,2.1e-06,4,0.658,6,192107,-7.088,0.336,0
14550,151,Kill This Love,BLACKPINK,54417,2020-05-24,0.861,0.325,131.974,0.237,0.32,0.00175,4,0.738,2,189052,-4.141,0.58,1
14551,152,ซ่อนกลิ่น,Palmy,54177,2020-05-24,0.714,0.099,90.991,0.0274,0.0427,0.000306,4,0.489,0,251947,-5.771,0.284,1
14552,153,NonStop,NCT 127,53994,2020-05-24,0.926,0.0626,149.725,0.113,0.0892,0.0,4,0.555,0,204707,-2.793,0.644,0
14553,154,Still,Jeff Bernat,53811,2020-05-24,0.315,0.11,134.714,0.0946,0.581,0.000349,4,0.485,4,226927,-11.599,0.425,1
14554,155,ขอ,Lomosonic,53694,2020-05-24,0.61,0.0834,170.029,0.0348,0.0384,0.399,4,0.183,4,354115,-4.342,0.0504,1
14555,156,Black Swan,BTS,53656,2020-05-24,0.758,0.129,147.023,0.0851,0.137,0.0,4,0.719,2,198261,-5.167,0.49,0
14556,157,Watermelon Sugar,Harry Styles,53420,2020-05-24,0.816,0.335,95.39,0.0465,0.122,0.0,4,0.548,0,174000,-4.209,0.557,1
14557,158,7 rings,Ariana Grande,53025,2020-05-24,0.317,0.0881,140.048,0.334,0.592,0.0,4,0.778,1,178627,-10.732,0.327,0
14558,159,ON,BTS,52948,2020-05-24,0.817,0.338,105.936,0.0987,0.118,0.0,4,0.583,9,246381,-5.146,0.438,0
14559,160,หมายความว่าอะไร,MEAN,52936,2020-05-24,0.538,0.184,159.841,0.0464,0.75,0.0,4,0.589,10,195143,-5.665,0.659,1
14560,161,หยุดได้แล้ว,MEAN,52830,2020-05-24,0.419,0.348,135.689,0.0364,0.515,1e-05,4,0.525,8,203219,-9.684,0.323,1
14561,162,Malibu Nights,LANY,52710,2020-05-24,0.422,0.0853,74.002,0.195,0.701,1.99e-06,4,0.559,11,286928,-11.89,0.191,1
14562,163,Blueming,IU,52564,2020-05-24,0.674,0.0667,106.032,0.0587,0.0849,0.0,4,0.819,0,217053,-3.145,0.682,1
14563,164,BBIBBI,IU,52541,2020-05-24,0.617,0.3,143.894,0.331,0.241,0.0,4,0.839,7,194426,-4.692,0.821,1
14564,165,Happy Ending,Pop Pongkool,52510,2020-05-24,0.312,0.122,125.987,0.0302,0.746,3.59e-05,4,0.663,8,231429,-10.7,0.317,1
14565,166,ถ้าเธอเหงา,Blue Shade,52335,2020-05-24,0.729,0.143,95.03,0.0373,0.501,1.18e-06,4,0.724,4,272835,-6.949,0.685,1
14566,167,Leo (feat. BAEKHYUN),BOL4,52127,2020-05-24,0.56,0.196,89.994,0.0289,0.651,0.0,4,0.614,3,187987,-4.709,0.634,1
14567,168,ครัวซองอัลมอนด์(God fail),Season Five,52075,2020-05-24,0.756,0.115,91.99,0.0334,0.403,0.0,4,0.626,0,312245,-5.056,0.637,1
14568,169,If I Can't Have You,Shawn Mendes,52032,2020-05-24,0.823,0.134,123.935,0.0623,0.487,0.0,4,0.691,2,191467,-4.197,0.87,1
14569,170,ทีมรอเธอ,Three Man Down,51612,2020-05-24,0.784,0.557,84.983,0.0523,0.0837,0.00113,4,0.582,9,246500,-5.849,0.738,1
14570,171,Bungee,BAEKHYUN,51487,2020-05-24,0.758,0.085,93.979,0.037,0.611,0.0,4,0.676,0,206693,-4.106,0.552,1
14571,172,Yours,Raiden,51473,2020-05-24,0.774,0.106,86.994,0.0338,0.137,0.0,4,0.676,8,235413,-3.988,0.392,1
14572,173,"thank u, next",Ariana Grande,51383,2020-05-24,0.653,0.101,106.966,0.0658,0.229,0.0,4,0.717,1,207320,-5.634,0.412,1
14573,174,เป็นเพราะฝน,Polycat,50480,2020-05-24,0.563,0.304,135.955,0.0259,0.633,8.99e-06,4,0.579,9,255000,-5.29,0.359,1
14574,175,อย่าหายไปไหนอีกเลย,Twopee Southside,50480,2020-05-24,0.481,0.108,81.986,0.0793,0.366,0.0,4,0.811,10,281079,-6.832,0.543,1
14575,176,แค่เราไม่ได้รักกัน,Indigo,50137,2020-05-24,0.658,0.12,167.886,0.0552,0.299,1.83e-05,4,0.483,2,262637,-6.721,0.235,1
14576,177,ขอโทษดาว,Earth Patravee,50109,2020-05-24,0.457,0.137,123.943,0.0307,0.888,2.46e-06,3,0.768,8,233681,-5.991,0.318,1
14577,178,พอจะรู้,MEYOU,50060,2020-05-24,0.302,0.0868,124.978,0.0479,0.684,0.0,3,0.73,6,181460,-11.773,0.48,0
14578,179,ไม่อยากเหงาแล้ว(Call me) feat. Meyou,Ink Waruntorn,49998,2020-05-24,0.804,0.32,93.033,0.0713,0.0219,1e-06,4,0.714,11,243000,-6.271,0.731,1
14579,180,ขี้หึง,Silly Fools,49804,2020-05-24,0.889,0.0855,116.049,0.0481,0.000692,0.0,4,0.616,8,266280,-6.218,0.773,1
14580,181,ไม่อยู่ในชีวิตแต่อยู่ในหัวใจ,Lula,49722,2020-05-24,0.48,0.111,128.046,0.0472,0.381,4.76e-05,4,0.634,9,258750,-9.913,0.275,1
14581,182,ฝากไว้กับดาว,Whal & Dolph,49305,2020-05-24,0.698,0.224,113.086,0.0339,0.556,0.00243,4,0.766,6,281000,-7.664,0.725,1
14582,183,ใจสลาย,Whal & Dolph,48903,2020-05-24,0.406,0.377,149.903,0.0345,0.433,4.11e-06,3,0.549,7,311000,-7.811,0.257,1
14583,184,Status,Chilling Sunday,48732,2020-05-24,0.587,0.354,88.055,0.0369,0.509,0.0,4,0.653,2,245500,-7.01,0.366,1
14584,185,bad guy,Billie Eilish,48463,2020-05-24,0.425,0.1,135.128,0.375,0.328,0.13,4,0.701,7,194088,-10.965,0.562,1
14585,186,Oh my god,(G)I-DLE,48156,2020-05-24,0.762,0.191,109.97,0.0392,0.0358,1.41e-06,4,0.794,4,195867,-3.525,0.482,0
14586,187,ฟ้า,Tattoo Colour,48131,2020-05-24,0.728,0.139,100.369,0.0379,0.0901,0.0,3,0.616,9,278307,-4.121,0.296,1
14587,188,"fuck, i'm lonely (with Anne-Marie)",Lauv,47880,2020-05-24,0.558,0.0618,95.016,0.0683,0.482,0.0,4,0.806,9,198973,-6.46,0.678,1
14588,189,Talk (feat. Disclosure),Khalid,47874,2020-05-24,0.4,0.0599,135.984,0.126,0.051,0.0,4,0.901,0,197573,-8.575,0.346,1
14589,190,Any song,ZICO,47749,2020-05-24,0.787,0.11,108.007,0.129,0.118,0.0,4,0.874,10,227227,-2.416,0.896,0
14590,191,รอให้เธอบอก,Whal & Dolph,47559,2020-05-24,0.341,0.163,114.034,0.0268,0.758,1.23e-06,3,0.58,2,278637,-7.623,0.13,1
14591,192,อาวรณ์,Polycat,47547,2020-05-24,0.763,0.176,146.012,0.0744,0.164,0.0,4,0.629,2,267123,-5.47,0.809,1
14592,193,รักติดไซเรน,แพรวา ณิชาภัทร,47278,2020-05-24,0.511,0.21,99.893,0.0328,0.25,0.0,4,0.689,2,265979,-7.741,0.275,1
14593,194,Honsool,Agust D,47145,2020-05-24,0.574,0.157,71.984,0.0606,0.00036,0.00719,4,0.478,1,219809,-8.886,0.187,1
14594,195,ความลับ,Pause,47021,2020-05-24,0.409,0.118,89.95,0.0247,0.704,7.42e-06,4,0.682,0,185120,-9.478,0.337,1
14595,196,Mayday (Feat. Joy),Crush,46672,2020-05-24,0.641,0.197,74.977,0.0764,0.511,0.0,4,0.645,4,199267,-6.39,0.574,0
14596,197,In Your Eyes,The Weeknd,46381,2020-05-24,0.719,0.0736,100.021,0.0346,0.00285,8.1e-05,4,0.667,7,237520,-5.371,0.717,0
14597,198,Lies,ETC.,46308,2020-05-24,0.541,0.106,125.912,0.0416,0.747,0.0,4,0.593,10,240000,-6.715,0.367,1
14598,199,ที่ผ่านมา,YERM,46302,2020-05-24,0.58,0.308,175.932,0.0279,0.51,0.000611,4,0.413,4,234658,-7.501,0.164,1
14599,200,มุม,Playground,46293,2020-05-24,0.723,0.109,77.006,0.0368,0.264,0.0,4,0.564,7,318127,-6.614,0.377,1
14600,1,Sour Candy (with BLACKPINK),Lady Gaga,739742,2020-05-31,0.87,0.489,120.006,0.0623,0.0604,1.12e-05,4,0.752,9,157707,-3.812,0.784,0
14601,2,คิด(แต่ไม่)ถึง (Same Page?),Tilly Birds,430241,2020-05-31,0.801,0.157,95.031,0.0305,0.2,0.0,4,0.627,10,266526,-4.208,0.811,1
14602,3,ฝนตกไหม,Three Man Down,363750,2020-05-31,0.892,0.118,163.95,0.0379,0.11,0.0,4,0.44,4,262967,-3.099,0.586,1
14603,4,นิโคติน,Mirrr,353081,2020-05-31,0.593,0.128,131.952,0.0354,0.469,0.0,3,0.596,0,216970,-6.922,0.363,1
14604,5,วาฬเกยตื้น,GUNGUN,349333,2020-05-31,0.624,0.13,200.143,0.039,0.153,0.0,4,0.645,11,226000,-6.523,0.78,1
14605,6,Rain On Me (with Ariana Grande),Lady Gaga,326814,2020-05-31,0.855,0.323,123.056,0.0397,0.021,0.0,4,0.672,9,182200,-3.764,0.646,1
14606,7,Stuck with U (with Justin Bieber),Ariana Grande,296393,2020-05-31,0.45,0.382,178.765,0.0418,0.223,0.0,3,0.597,8,228482,-6.658,0.537,1
14607,8,ลงใจ,BOWKYLION,287957,2020-05-31,0.445,0.109,74.94,0.0282,0.487,0.0,4,0.583,0,216000,-7.141,0.315,1
14608,9,หรือฉันคิดไปเอง,Zommarie,282591,2020-05-31,0.677,0.263,140.003,0.0604,0.106,0.0,4,0.638,5,216000,-5.094,0.535,1
14609,10,ใกล้,SCRUBB,259946,2020-05-31,0.826,0.122,130.031,0.0394,0.352,1.66e-05,4,0.697,9,257640,-5.109,0.756,1
14610,11,Blueberry Faygo,Lil Mosey,240305,2020-05-31,0.554,0.132,99.034,0.0383,0.207,0.0,4,0.774,0,162547,-7.909,0.349,1
14611,12,eight(Prod.&Feat. SUGA of BTS),IU,235291,2020-05-31,0.869,0.132,120.029,0.0423,0.115,0.0,4,0.676,1,167573,-1.573,0.594,1
14612,13,คิดถึงแต่,BOWKYLION,229540,2020-05-31,0.38,0.0881,183.821,0.0458,0.549,0.0,4,0.589,8,186875,-7.074,0.584,1
14613,14,Best Part (feat. Daniel Caesar),H.E.R.,227042,2020-05-31,0.371,0.109,75.208,0.0405,0.795,0.0,4,0.473,4,209400,-10.219,0.413,0
14614,15,"มันดีกว่าที่คิด (จาก ""ละคร อกเกือบหักแอบรักคุณสามี"")",Singto Numchok,226348,2020-05-31,0.472,0.34,96.063,0.0408,0.532,0.0,4,0.858,11,207500,-6.633,0.813,1
14615,16,MORE & MORE,TWICE,225740,2020-05-31,0.841,0.173,106.99,0.06,0.0312,0.0,4,0.739,5,199653,-4.162,0.562,1
14616,17,death bed (coffee for your head),Powfu,221565,2020-05-31,0.431,0.696,144.026,0.135,0.731,0.0,4,0.726,8,173333,-8.765,0.348,0
14617,18,คนเราจะแอบรักใครสักคนได้นานแค่ไหน,Rooftop,220458,2020-05-31,0.539,0.115,92.977,0.0698,0.27,0.0,4,0.8,9,201500,-7.079,0.432,1
14618,19,คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,Bright Vachirawit,219024,2020-05-31,0.605,0.111,107.996,0.027,0.331,1.39e-05,4,0.844,6,243889,-5.85,0.782,1
14619,20,แอบดี (How to live without you),Stamp,200006,2020-05-31,0.598,0.204,103.979,0.0304,0.454,2.82e-05,4,0.629,0,241125,-6.654,0.442,1
14620,21,I’d Do It Again,Violette Wautier,199091,2020-05-31,0.706,0.119,175.997,0.0539,0.183,0.000228,4,0.528,9,205082,-6.231,0.294,1
14621,22,กอดในใจ,Billkin,190184,2020-05-31,0.509,0.156,90.023,0.0352,0.393,0.00769,4,0.688,1,217750,-7.271,0.194,1
14622,23,ตกลงฉันคิดไปเองใช่ไหม - เพลงประกอบซีรีส์ เพราะเราคู่กัน,Bright Vachirawit,189560,2020-05-31,0.41,0.16,131.945,0.0322,0.696,1.31e-05,4,0.698,4,248182,-8.399,0.303,1
14623,24,Intentions (feat. Quavo),Justin Bieber,186415,2020-05-31,0.546,0.102,147.986,0.0575,0.3,0.0,4,0.806,9,212867,-6.637,0.874,1
14624,25,ภาวนา,MEYOU,185276,2020-05-31,0.421,0.102,138.013,0.0344,0.136,0.000112,4,0.536,11,160974,-11.907,0.534,0
14625,26,รางวัลปลอบใจ,Zommarie,184494,2020-05-31,0.592,0.187,129.942,0.0437,0.683,0.0,4,0.706,4,298615,-8.224,0.528,1
14626,27,เลือกคนที่เขารักเรา,Three Man Down,183262,2020-05-31,0.774,0.324,93.97,0.0331,0.0899,0.0,4,0.536,0,228500,-5.869,0.746,1
14627,28,ดี๊ดี (UNEXPECTED),JAYLERR,181714,2020-05-31,0.7,0.311,95.015,0.0536,0.194,2.63e-06,4,0.888,9,193895,-5.077,0.603,1
14628,29,เมษา (MAYSA) feat. BLACKSHEEP,fellow fellow,179776,2020-05-31,0.475,0.0998,129.957,0.104,0.709,0.0,4,0.519,10,239500,-8.031,0.365,1
14629,30,ทุกอย่าง,SCRUBB,177130,2020-05-31,0.914,0.0681,105.877,0.0609,0.107,2.7e-06,4,0.579,9,256133,-4.21,0.483,1
14630,31,ถ้าฉันเป็นเขา,Indigo,174696,2020-05-31,0.681,0.332,156.022,0.104,0.513,0.000449,4,0.557,11,241154,-6.75,0.376,0
14631,32,Candy,BAEKHYUN,172779,2020-05-31,0.767,0.0929,149.918,0.0455,0.24,0.0,4,0.649,11,227173,-3.838,0.608,0
14632,33,ดีลีต,fellow fellow,170958,2020-05-31,0.449,0.0917,95.967,0.0543,0.171,0.0,4,0.792,4,204000,-8.292,0.645,0
14633,34,A Rocket to the Moon,Gavin D,169775,2020-05-31,0.445,0.118,147.986,0.0253,0.363,9.2e-05,4,0.628,2,291892,-7.657,0.114,1
14634,35,โลกอีกใบ,Zommarie,167645,2020-05-31,0.579,0.0709,135.943,0.0445,0.703,0.0,4,0.64,2,197339,-10.65,0.426,1
14635,36,หวง (You're Mine),Earth Patravee,165879,2020-05-31,0.553,0.106,125.912,0.403,0.671,0.0,4,0.629,7,216162,-5.162,0.544,0
14636,37,good guys,LANY,161718,2020-05-31,0.677,0.0899,169.919,0.0751,0.593,0.0,4,0.455,0,224995,-7.719,0.248,1
14637,38,เจ็บจนพอ,Wanyai,161008,2020-05-31,0.559,0.1,173.118,0.0336,0.227,0.0,4,0.45,1,277500,-6.425,0.473,1
14638,39,รักได้ป่าว,Gavin D,157445,2020-05-31,0.403,0.25,93.994,0.0445,0.447,0.0,4,0.811,5,224792,-10.785,0.389,1
14639,40,ทิ้งแต่เก็บ - เพลงประกอบภาพยนตร์ ฮาวทูทิ้ง..ทิ้งอย่างไร ไม่ให้เหลือเธอ,The Toys,152225,2020-05-31,0.222,0.134,76.975,0.0351,0.899,0.0518,3,0.324,10,150625,-10.322,0.187,1
14640,41,ข้างเดียว,Chart Suchart,148962,2020-05-31,0.411,0.13,133.985,0.0242,0.749,0.0,4,0.637,9,252375,-7.867,0.309,1
14641,42,แค่นี้...พอ,The Parkinson,145785,2020-05-31,0.546,0.172,144.0,0.0282,0.32,0.0,4,0.651,10,229500,-7.522,0.608,0
14642,43,Psycho,Red Velvet,144481,2020-05-31,0.666,0.0854,139.987,0.0446,0.193,0.0,4,0.664,8,210560,-2.203,0.405,1
14643,44,นี่ฉันเอง feat. KOB FLAT BOY,Lipta,139944,2020-05-31,0.774,0.086,179.966,0.249,0.474,0.0,4,0.541,10,243500,-5.725,0.69,1
14644,45,คำตอบ,Safeplanet,139502,2020-05-31,0.83,0.117,175.997,0.0336,0.303,0.401,4,0.372,2,319750,-5.789,0.535,1
14645,46,Be Kind (with Halsey),Marshmello,139074,2020-05-31,0.633,0.0541,93.995,0.0457,0.00776,0.0,4,0.63,4,172762,-7.088,0.452,1
14646,47,หัวหิน,Wanyai,138745,2020-05-31,0.562,0.083,84.964,0.166,0.176,0.0,4,0.726,9,223845,-8.603,0.432,1
14647,48,พอเถอะ,MEAN,137753,2020-05-31,0.737,0.159,107.065,0.0661,0.494,0.0,4,0.777,5,242689,-6.025,0.796,0
14648,49,Toosie Slide,Drake,131570,2020-05-31,0.49,0.113,81.604,0.209,0.289,3.04e-06,4,0.83,1,247059,-8.82,0.845,0
14649,50,Say So,Doja Cat,131340,2020-05-31,0.673,0.0904,110.962,0.158,0.256,3.57e-06,4,0.787,11,237893,-4.577,0.786,0
14650,51,Supalonely,BENEE,118430,2020-05-31,0.631,0.123,128.977,0.0534,0.305,3.04e-05,4,0.863,7,223480,-4.689,0.817,1
14651,52,comethru (bonus track),Jeremy Zucker,114187,2020-05-31,0.18,0.621,94.02,0.0608,0.59,0.0,4,0.795,0,181613,-12.293,0.611,1
14652,53,พัง,Indigo,112790,2020-05-31,0.582,0.101,93.025,0.0303,0.377,0.0,4,0.737,7,228624,-8.377,0.591,0
14653,54,Daechwita,Agust D,111539,2020-05-31,0.827,0.121,144.995,0.0599,0.0229,0.0,4,0.65,8,225668,-4.014,0.223,1
14654,55,Don't Start Now,Dua Lipa,106581,2020-05-31,0.793,0.0951,123.95,0.083,0.0123,0.0,4,0.793,11,183290,-4.521,0.679,0
14655,56,Say So (feat. Nicki Minaj),Doja Cat,103093,2020-05-31,0.641,0.427,111.004,0.204,0.119,4.97e-06,4,0.856,11,206221,-4.64,0.745,0
14656,57,ไปได้ดี,Wanyai,102185,2020-05-31,0.619,0.133,75.0,0.0288,0.351,0.0,4,0.541,8,256500,-5.928,0.442,0
14657,58,Blinding Lights,The Weeknd,101668,2020-05-31,0.73,0.0897,171.005,0.0598,0.00146,9.54e-05,4,0.514,1,200040,-5.934,0.334,1
14658,59,แพ้ทุกที (LOOPER),fellow fellow,100160,2020-05-31,0.598,0.465,91.983,0.0544,0.209,1.05e-05,4,0.715,0,202000,-7.161,0.558,1
14659,60,ลืมไป (feat. ปู่จ๋าน ลองไมค์),Wanyai,97270,2020-05-31,0.815,0.333,152.057,0.0663,0.0543,0.0,4,0.692,7,261484,-6.025,0.843,1
14660,61,Someone You Loved,Lewis Capaldi,96571,2020-05-31,0.405,0.105,109.891,0.0319,0.751,0.0,4,0.501,1,182161,-5.679,0.446,1
14661,62,Play Date,Melanie Martinez,94487,2020-05-31,0.729,0.224,123.97,0.0475,0.612,0.0,4,0.68,5,179867,-5.077,0.446,1
14662,63,เจ็บไม่จำ,O-Pavee,94421,2020-05-31,0.567,0.145,149.863,0.0272,0.111,3.5e-05,4,0.552,9,258875,-7.101,0.398,1
14663,64,Circles,Post Malone,93411,2020-05-31,0.762,0.0863,120.042,0.0395,0.192,0.00244,4,0.695,0,215280,-3.497,0.553,1
14664,65,ily (i love you baby) (feat. Emilee),Surf Mesa,92865,2020-05-31,0.774,0.393,112.05,0.0892,0.0686,0.00188,4,0.674,11,176547,-7.567,0.33,0
14665,66,Sunday Best,Surfaces,91552,2020-05-31,0.525,0.0714,112.022,0.0578,0.183,0.0,4,0.878,5,158571,-6.832,0.694,1
14666,67,ROXANNE,Arizona Zervas,90189,2020-05-31,0.601,0.46,116.735,0.148,0.0522,0.0,5,0.621,6,163636,-5.616,0.457,0
14667,68,ดีใจด้วยนะ(Glad),Ink Waruntorn,89667,2020-05-31,0.569,0.112,79.995,0.0277,0.415,0.0,4,0.552,9,279000,-4.666,0.349,1
14668,69,Break My Heart,Dua Lipa,89154,2020-05-31,0.729,0.349,113.013,0.0883,0.167,1.39e-06,4,0.73,4,221820,-3.434,0.467,0
14669,70,A little thing,Peck Palitchoke,88924,2020-05-31,0.453,0.0876,82.965,0.0876,0.618,4.08e-06,4,0.741,5,218152,-7.877,0.397,1
